St_Father_Monthly_Income,St_Date_of_Birth,AgeYearsIntTrunc,academic_year_name,class_name,section_name,St_Active_Inactive
10000.0,2007-02-11 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
30000.0,2006-11-06 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
30000.0,2005-09-18 00:00:00.000,12,March 2017-  February 2018,5th,A,A         
15000.0,2006-07-13 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
23000.0,2006-11-14 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
20000.0,2006-10-02 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
30000.0,2007-01-13 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
25000.0,2005-08-13 00:00:00.000,12,March 2017-  February 2018,5th,A,A         
19500.0,2007-02-01 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
35000.0,2006-02-28 00:00:00.000,12,March 2017-  February 2018,5th,A,A         
15000.0,2006-05-25 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
30000.0,2005-01-29 00:00:00.000,13,March 2017-  February 2018,5th,A,A         
30000.0,2006-08-23 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
30000.0,2007-03-24 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
29000.0,2008-07-03 00:00:00.000,9,March 2017-  February 2018,4th,C,A         
60000.0,2008-03-28 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
20000.0,2007-10-24 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
18000.0,2008-04-17 00:00:00.000,9,March 2017-  February 2018,4th,C,A         
20000.0,2007-08-27 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2008-01-26 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
10000.0,2008-04-15 00:00:00.000,9,March 2017-  February 2018,4th,C,A         
23000.0,2007-12-09 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-09-11 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-12-10 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
20000.0,2007-10-21 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
20000.0,2007-10-16 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2008-01-08 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-10-15 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2008-01-16 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-07-23 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-07-21 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2007-09-27 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2008-07-10 00:00:00.000,9,March 2017-  February 2018,4th,C,A         
15000.0,2008-01-31 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
30000.0,2006-06-19 00:00:00.000,11,March 2017-  February 2018,5th,C,A         
27000.0,2006-02-14 00:00:00.000,12,March 2017-  February 2018,5th,D,A         
50000.0,2001-05-31 00:00:00.000,16,March 2017-  February 2018,10th,A,A         
30000.0,2001-12-07 00:00:00.000,16,March 2017-  February 2018,10th,D,A         
25000.0,2002-01-16 00:00:00.000,16,March 2017-  February 2018,10th,D,A         
25000.0,2002-04-17 00:00:00.000,15,March 2017-  February 2018,10th,D,A         
15000.0,2001-06-06 00:00:00.000,16,March 2017-  February 2018,10th,E,A         
25000.0,2003-05-20 00:00:00.000,14,March 2017-  February 2018,10th,E,A         
50000.0,2004-01-04 00:00:00.000,14,March 2017-  February 2018,Hifz Girls,GRADE 3,A         
50000.0,2006-07-15 00:00:00.000,11,March 2017-  February 2018,4th,B,A         
50000.0,2005-10-26 00:00:00.000,12,March 2017-  February 2018,5th,F,A         
30000.0,2003-10-05 00:00:00.000,14,March 2016-  February 2017,6th,A,I         
30000.0,2005-06-19 00:00:00.000,12,March 2016-  February 2017,6th,E,I         
35000.0,2004-08-19 00:00:00.000,13,March 2016-  February 2017,6th,E,I         
25000.0,2006-03-12 00:00:00.000,12,March 2016-  February 2017,5th,E,I         
22000.0,2006-09-27 00:00:00.000,11,March 2017-  February 2018,5th,F,A         
35000.0,2006-10-30 00:00:00.000,11,March 2017-  February 2018,4th,F,A         
30000.0,2006-12-18 00:00:00.000,11,March 2017-  February 2018,5th,F,A         
25000.0,2006-10-22 00:00:00.000,11,March 2017-  February 2018,5th,D,A         
60000.0,2008-03-11 00:00:00.000,10,March 2017-  February 2018,3rd,C,A         
30000.0,2008-01-21 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
15000.0,2008-01-06 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
20000.0,2006-06-02 00:00:00.000,11,March 2017-  February 2018,5th,E,A         
40000.0,2008-02-03 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
25000.0,2008-06-30 00:00:00.000,9,March 2017-  February 2018,4th,F,A         
25000.0,2008-12-30 00:00:00.000,9,March 2017-  February 2018,3rd,D,A         
25000.0,2006-09-29 00:00:00.000,11,March 2017-  February 2018,5th,C,A         
50000.0,2006-10-06 00:00:00.000,11,March 2017-  February 2018,5th,E,I         
40000.0,2009-01-29 00:00:00.000,9,March 2017-  February 2018,3rd,A,I         
15000.0,2008-04-14 00:00:00.000,9,March 2017-  February 2018,4th,E,A         
40000.0,2007-12-16 00:00:00.000,10,March 2017-  February 2018,4th,D,A         
40000.0,2007-12-29 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
25000.0,2009-04-03 00:00:00.000,9,March 2017-  February 2018,3rd,E,A         
25000.0,2007-11-10 00:00:00.000,10,March 2017-  February 2018,4th,D,A         
35000.0,2009-02-28 00:00:00.000,9,March 2017-  February 2018,3rd,B,A         
25000.0,2009-04-16 00:00:00.000,8,March 2017-  February 2018,3rd,A,A         
15000.0,2009-08-05 00:00:00.000,8,March 2017-  February 2018,3rd,F,A         
50000.0,2007-04-20 00:00:00.000,10,March 2017-  February 2018,4th,F,A         
25000.0,2006-10-27 00:00:00.000,11,March 2017-  February 2018,5th,E,A         
20000.0,2006-09-13 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
20000.0,2002-05-10 00:00:00.000,15,March 2017-  February 2018,10th,B,A         
25000.0,2008-07-06 00:00:00.000,9,March 2017-  February 2018,4th,F,A         
20000.0,2008-06-18 00:00:00.000,9,March 2017-  February 2018,4th,C,A         
20000.0,2005-04-26 00:00:00.000,12,March 2017-  February 2018,6th,F,I         
40000.0,2008-10-05 00:00:00.000,9,March 2017-  February 2018,3rd,E,A         
30000.0,2008-07-23 00:00:00.000,9,March 2017-  February 2018,4th,E,A         
25000.0,2009-07-01 00:00:00.000,8,March 2017-  February 2018,3rd,A,A         
50000.0,2006-09-12 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
50000.0,2001-10-10 00:00:00.000,16,March 2017-  February 2018,10th,D,A         
15000.0,1999-11-30 00:00:00.000,18,March 2016-  February 2017,8th,B,I         
20000.0,2003-05-07 00:00:00.000,14,March 2016-  February 2017,7th,B,I         
124000.0,2003-11-19 00:00:00.000,14,March 2016-  February 2017,6th,A,I         
52000.0,2006-08-09 00:00:00.000,11,March 2017-  February 2018,5th,F,A         
50000.0,2008-01-01 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
12000.0,2003-03-12 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
100000.0,2009-01-26 00:00:00.000,9,March 2017-  February 2018,3rd,C,A         
23000.0,2009-03-13 00:00:00.000,9,March 2017-  February 2018,3rd,A,A         
20000.0,2007-12-22 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
15000.0,2002-08-14 00:00:00.000,15,March 2017-  February 2018,10th,A,A         
20000.0,2007-11-23 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
10000.0,2007-08-11 00:00:00.000,10,March 2017-  February 2018,5th,E,A         
30000.0,2009-07-12 00:00:00.000,8,March 2017-  February 2018,3rd,F,A         
35000.0,2007-10-22 00:00:00.000,10,March 2017-  February 2018,4th,F,A         
35000.0,2000-12-07 00:00:00.000,17,March 2017-  February 2018,10th,B,A         
20000.0,2007-07-03 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
50000.0,2008-02-06 00:00:00.000,10,March 2017-  February 2018,4th,B,A         
45200.0,2007-02-21 00:00:00.000,11,March 2017-  February 2018,5th,E,A         
50000.0,2007-09-25 00:00:00.000,10,March 2017-  February 2018,3rd,F,A         
20000.0,2009-05-11 00:00:00.000,8,March 2017-  February 2018,3rd,E,A         
24000.0,2007-09-25 00:00:00.000,10,March 2017-  February 2018,5th,E,A         
80000.0,2009-01-08 00:00:00.000,9,March 2017-  February 2018,3rd,D,A         
50000.0,2005-09-16 00:00:00.000,12,March 2017-  February 2018,5th,A,A         
40000.0,2004-08-18 00:00:00.000,13,March 2017-  February 2018,8th,B,I         
40000.0,2007-02-15 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
40000.0,2008-02-12 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
15000.0,2008-02-29 00:00:00.000,10,March 2017-  February 2018,4th,E,A         
25000.0,2009-08-16 00:00:00.000,8,March 2017-  February 2018,3rd,F,A         
15000.0,2002-12-14 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
25000.0,2007-10-28 00:00:00.000,10,March 2017-  February 2018,4th,B,A         
34000.0,2009-06-28 00:00:00.000,8,March 2017-  February 2018,3rd,D,A         
20000.0,2009-05-12 00:00:00.000,8,March 2017-  February 2018,3rd,C,A         
40000.0,2008-10-28 00:00:00.000,9,March 2017-  February 2018,3rd,C,A         
20000.0,2006-10-25 00:00:00.000,11,March 2017-  February 2018,4th,F,A         
25000.0,2002-01-21 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
30000.0,2003-07-24 00:00:00.000,14,March 2017-  February 2018,9th,B,A         
20000.0,2002-11-11 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
20000.0,2001-05-09 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
25000.0,2000-12-04 00:00:00.000,17,March 2017-  February 2018,9th,B,A         
25000.0,2002-09-10 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
28000.0,2001-10-02 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
20000.0,2001-12-09 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
20000.0,2002-06-30 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
30000.0,2002-07-18 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
12000.0,2001-07-15 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
30000.0,2001-11-02 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
10000.0,2002-06-05 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
25000.0,2001-12-28 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
50000.0,2003-01-25 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
12000.0,2003-06-27 00:00:00.000,14,March 2017-  February 2018,9th,B,A         
32000.0,2002-01-20 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
40000.0,2003-01-30 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
20000.0,2002-10-16 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
20000.0,2003-02-03 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
15000.0,2002-11-24 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
25000.0,2002-02-03 00:00:00.000,16,March 2017-  February 2018,9th,B,A         
20000.0,2003-04-03 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
30000.0,2003-04-19 00:00:00.000,14,March 2017-  February 2018,9th,B,A         
20000.0,2009-11-25 00:00:00.000,8,March 2017-  February 2018,3rd,D,A         
16287.0,2007-07-05 00:00:00.000,10,March 2017-  February 2018,4th,B,A         
70000.0,2008-03-15 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
20000.0,2008-10-21 00:00:00.000,9,March 2017-  February 2018,3rd,E,A         
30000.0,2003-05-30 00:00:00.000,14,March 2017-  February 2018,10th,D,A         
10000.0,2008-09-28 00:00:00.000,9,March 2017-  February 2018,3rd,A,A         
9000.0,2008-11-09 00:00:00.000,9,March 2017-  February 2018,3rd,F,A         
28000.0,2008-02-15 00:00:00.000,10,March 2017-  February 2018,3rd,D,A         
20000.0,2009-07-02 00:00:00.000,8,March 2017-  February 2018,3rd,C,A         
23500.0,2009-01-29 00:00:00.000,9,March 2017-  February 2018,3rd,E,A         
30000.0,2008-09-12 00:00:00.000,9,March 2017-  February 2018,3rd,B,A         
18000.0,2007-09-16 00:00:00.000,10,March 2017-  February 2018,5th,A,A         
12000.0,2006-03-12 00:00:00.000,12,March 2017-  February 2018,5th,A,A         
30000.0,2008-09-29 00:00:00.000,9,March 2017-  February 2018,3rd,E,A         
15000.0,2008-12-21 00:00:00.000,9,March 2017-  February 2018,3rd,D,A         
32000.0,2009-05-19 00:00:00.000,8,March 2017-  February 2018,3rd,C,A         
80000.0,2003-06-04 00:00:00.000,14,March 2017-  February 2018,9th,D,A         
40000.0,2002-08-20 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
43000.0,2002-09-09 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
50000.0,2003-01-22 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
20000.0,2002-08-01 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
30000.0,2003-02-15 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
50000.0,2002-09-11 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
32500.0,2003-05-25 00:00:00.000,14,March 2017-  February 2018,9th,D,A         
25000.0,2002-06-25 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
70000.0,2002-10-01 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
10000.0,2002-06-23 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
35000.0,2003-01-01 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
25000.0,2002-04-13 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
30000.0,2002-11-23 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
45000.0,2002-11-27 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
10000.0,2002-12-27 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
50000.0,2003-04-16 00:00:00.000,14,March 2017-  February 2018,9th,D,A         
30000.0,2002-11-16 00:00:00.000,15,March 2017-  February 2018,9th,D,A         
12000.0,2003-03-15 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
8000.0,2008-12-12 00:00:00.000,9,March 2017-  February 2018,4th,E,A         
10000.0,2009-01-29 00:00:00.000,9,March 2017-  February 2018,3rd,A,A         
40000.0,2003-05-16 00:00:00.000,14,March 2017-  February 2018,9th,E,A         
22000.0,2003-03-24 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
20000.0,2003-01-22 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
25000.0,2002-10-23 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
35000.0,2003-07-09 00:00:00.000,14,March 2017-  February 2018,9th,E,A         
10000.0,2003-04-09 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
19000.0,2003-02-22 00:00:00.000,15,March 2017-  February 2018,9th,E,I         
30000.0,2002-06-02 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
30000.0,2003-01-09 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
30000.0,2003-02-12 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
50000.0,2002-10-14 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
20000.0,2002-12-22 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
40000.0,2003-07-08 00:00:00.000,14,March 2017-  February 2018,9th,E,A         
30000.0,2003-07-03 00:00:00.000,14,March 2017-  February 2018,9th,E,A         
20000.0,2003-01-09 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
25000.0,2003-05-06 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
20000.0,2003-07-23 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
45000.0,2003-04-14 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
25000.0,2002-10-14 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
30000.0,2003-02-18 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
7000.0,2001-12-01 00:00:00.000,16,March 2017-  February 2018,9th,F,A         
50000.0,2002-01-28 00:00:00.000,16,March 2017-  February 2018,9th,F,A         
50000.0,2001-11-09 00:00:00.000,16,March 2017-  February 2018,9th,F,A         
20000.0,2003-06-22 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
100000.0,2000-11-29 00:00:00.000,17,March 2017-  February 2018,9th,F,A         
30000.0,2003-08-31 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
55000.0,2003-07-13 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
50000.0,2002-12-23 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
12000.0,2003-08-05 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
15000.0,2003-01-18 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
15000.0,2002-07-19 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
40000.0,2002-11-21 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
12400.0,2002-11-21 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
35000.0,2002-07-05 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
30000.0,2003-05-21 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
30000.0,2003-02-20 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
40000.0,2003-07-02 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
30000.0,2000-11-16 00:00:00.000,17,March 2017-  February 2018,9th,F,A         
30000.0,2002-12-08 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
15000.0,2002-07-24 00:00:00.000,15,March 2017-  February 2018,9th,F,A         
8000.0,2002-05-13 00:00:00.000,15,March 2017-  February 2018,10th,D,A         
12000.0,2009-02-03 00:00:00.000,9,March 2017-  February 2018,3rd,A,A         
15000.0,2002-07-22 00:00:00.000,15,March 2017-  February 2018,9th,B,A         
15000.0,2003-05-11 00:00:00.000,14,March 2017-  February 2018,9th,E,A         
26000.0,2003-08-12 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
35000.0,2003-03-02 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
30000.0,2001-12-27 00:00:00.000,16,March 2017-  February 2018,9th,A,A         
28000.0,2003-05-17 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
20000.0,2007-06-23 00:00:00.000,10,March 2017-  February 2018,4th,C,A         
5000.0,2009-06-05 00:00:00.000,8,March 2017-  February 2018,3rd,C,A         
25000.0,2003-07-24 00:00:00.000,14,March 2017-  February 2018,9th,F,A         
40000.0,2001-12-11 00:00:00.000,16,March 2017-  February 2018,9th,F,A         
30000.0,2001-01-01 00:00:00.000,17,March 2016-  February 2017,10th,D,A         
30000.0,2007-11-11 00:00:00.000,10,March 2017-  February 2018,4th,D,A         
8000.0,2003-02-21 00:00:00.000,15,March 2017-  February 2018,9th,E,A         
15000.0,2004-01-04 00:00:00.000,14,March 2016-  February 2017,7th,B,I         
100000.0,2003-12-14 00:00:00.000,14,March 2016-  February 2017,7th,B,I         
25000.0,2007-08-14 00:00:00.000,10,March 2017-  February 2018,5th,B,A         
15000.0,2006-01-26 00:00:00.000,12,March 2017-  February 2018,Hifz Girls,GRADE 2,A         
8000.0,2007-03-01 00:00:00.000,11,March 2017-  February 2018,5th,A,A         
